tweet_id,timestamp,rating_numerator,rating_denominator,retweet_count,favorite_count,dog_breed,stage
892177421306343426,2017-08-01 00:17:27+00:00,13,10,6514,33819.0,Chihuahua,
891815181378084864,2017-07-31 00:18:03+00:00,12,10,4328,25461.0,Chihuahua,
891689557279858688,2017-07-30 15:58:51+00:00,13,10,8964,42908.0,Labrador_retriever,
891327558926688256,2017-07-29 16:00:24+00:00,12,10,9774,41048.0,basset,
891087950875897856,2017-07-29 00:08:17+00:00,13,10,3261,20562.0,Chesapeake_Bay_retriever,
890971913173991426,2017-07-28 16:27:12+00:00,13,10,2158,12041.0,Appenzeller,
890729181411237888,2017-07-28 00:22:40+00:00,13,10,16716,56848.0,Pomeranian,
890609185150312448,2017-07-27 16:25:51+00:00,13,10,4429,28226.0,Irish_terrier,
890240255349198849,2017-07-26 15:59:51+00:00,14,10,7711,32467.0,Pembroke,doggo
890006608113172480,2017-07-26 00:31:25+00:00,13,10,7624,31166.0,Samoyed,
889880896479866881,2017-07-25 16:11:53+00:00,13,10,5156,28268.0,French_bulldog,
889665388333682689,2017-07-25 01:55:32+00:00,13,10,8538,38818.0,Pembroke,puppo
889638837579907072,2017-07-25 00:10:02+00:00,12,10,4735,27672.0,French_bulldog,
889531135344209921,2017-07-24 17:02:04+00:00,13,10,2321,15359.0,golden_retriever,puppo
889278841981685760,2017-07-24 00:19:32+00:00,13,10,5637,25652.0,whippet,
888917238123831296,2017-07-23 00:22:39+00:00,12,10,4709,29611.0,golden_retriever,
888804989199671297,2017-07-22 16:56:37+00:00,13,10,4559,26080.0,golden_retriever,
888554962724278272,2017-07-22 00:23:06+00:00,13,10,3732,20290.0,Siberian_husky,
888078434458587136,2017-07-20 16:49:33+00:00,12,10,3653,22201.0,French_bulldog,
887705289381826560,2017-07-19 16:06:48+00:00,13,10,5609,30779.0,basset,
887473957103951883,2017-07-19 00:47:34+00:00,13,10,18781,69871.0,Pembroke,
887343217045368832,2017-07-18 16:08:03+00:00,13,10,10737,34222.0,Mexican_hairless,
887101392804085760,2017-07-18 00:07:08+00:00,12,10,6167,31061.0,Samoyed,
886983233522544640,2017-07-17 16:17:36+00:00,13,10,8084,35859.0,Chihuahua,
886736880519319552,2017-07-16 23:58:41+00:00,13,10,3443,12306.0,kuvasz,
886366144734445568,2017-07-15 23:25:31+00:00,12,10,3316,21524.0,French_bulldog,pupper
886258384151887873,2017-07-15 16:17:19+00:00,13,10,6523,28469.0,pug,
885984800019947520,2017-07-14 22:10:11+00:00,12,10,7097,33382.0,Blenheim_spaniel,
885528943205470208,2017-07-13 15:58:47+00:00,13,10,6683,36689.0,pug,
885311592912609280,2017-07-13 01:35:06+00:00,13,10,19297,4145.5,Labrador_retriever,
885167619883638784,2017-07-12 16:03:00+00:00,13,10,4556,22367.0,malamute,
884925521741709313,2017-07-12 00:01:00+00:00,12,10,16439,68152.0,Italian_greyhound,
884876753390489601,2017-07-11 20:47:12+00:00,13,10,6096,28514.0,chow,
884562892145688576,2017-07-11 00:00:02+00:00,13,10,5100,24765.0,pug,
884441805382717440,2017-07-10 15:58:53+00:00,14,10,5856,27478.0,Pembroke,
884162670584377345,2017-07-09 21:29:42+00:00,12,10,3128,20771.0,German_shepherd,doggo
883838122936631299,2017-07-09 00:00:04+00:00,12,10,3586,22349.0,Doberman,
883482846933004288,2017-07-08 00:28:19+00:00,5,10,10407,46860.0,golden_retriever,
883360690899218434,2017-07-07 16:22:55+00:00,13,10,3825,22986.0,chow,floofer
883117836046086144,2017-07-07 00:17:54+00:00,13,10,6949,37914.0,golden_retriever,
882992080364220416,2017-07-06 15:58:11+00:00,13,10,4122,24445.0,Eskimo_dog,
882762694511734784,2017-07-06 00:46:41+00:00,12,10,5134,28903.0,Labrador_retriever,pupper
882627270321602560,2017-07-05 15:48:34+00:00,13,10,6342,28382.0,Pembroke,
882268110199369728,2017-07-04 16:01:23+00:00,13,10,12118,45880.0,golden_retriever,
882045870035918850,2017-07-04 01:18:17+00:00,13,10,5203,29900.0,golden_retriever,
881906580714921986,2017-07-03 16:04:48+00:00,12,10,3533,24773.0,Weimaraner,
881666595344535552,2017-07-03 00:11:11+00:00,13,10,11099,51522.0,Saluki,
881536004380872706,2017-07-02 15:32:16+00:00,14,10,16570,50199.0,Samoyed,pupper
880872448815771648,2017-06-30 19:35:32+00:00,12,10,3989,21734.0,Pembroke,
880465832366813184,2017-06-29 16:39:47+00:00,12,10,6546,29075.0,golden_retriever,
880221127280381952,2017-06-29 00:27:25+00:00,12,10,4436,27640.0,Chihuahua,
880095782870896641,2017-06-28 16:09:20+00:00,11,10,4533,28150.0,miniature_pinscher,
879862464715927552,2017-06-28 00:42:13+00:00,13,10,3642,22667.0,basset,
879492040517615616,2017-06-27 00:10:17+00:00,12,10,3323,23822.0,German_short-haired_pointer,
879415818425184262,2017-06-26 19:07:24+00:00,13,10,45849,107956.0,English_springer,
879376492567855104,2017-06-26 16:31:08+00:00,12,10,3261,17099.0,Labrador_retriever,
879008229531029506,2017-06-25 16:07:47+00:00,13,10,2812,19317.0,vizsla,
878776093423087618,2017-06-25 00:45:22+00:00,13,10,4319,19763.0,Italian_greyhound,puppo
878281511006478336,2017-06-23 16:00:04+00:00,13,10,1349,7913.0,basset,
878057613040115712,2017-06-23 01:10:23+00:00,14,10,7181,42876.0,French_bulldog,
877736472329191424,2017-06-22 03:54:17+00:00,13,10,17300,71144.0,Chesapeake_Bay_retriever,
877611172832227328,2017-06-21 19:36:23+00:00,14,10,83,4145.5,Irish_setter,pupper
877556246731214848,2017-06-21 15:58:08+00:00,12,10,3994,23258.0,basset,
877316821321428993,2017-06-21 00:06:44+00:00,13,10,5414,27907.0,Saluki,
877201837425926144,2017-06-20 16:29:50+00:00,12,10,5880,27755.0,Pembroke,
876838120628539392,2017-06-19 16:24:33+00:00,12,10,3506,21125.0,bloodhound,pupper
876484053909872640,2017-06-18 16:57:37+00:00,13,10,2511,19163.0,golden_retriever,
876120275196170240,2017-06-17 16:52:05+00:00,13,10,4903,28490.0,Bernese_mountain_dog,
875747767867523072,2017-06-16 16:11:53+00:00,13,10,4497,25773.0,Labrador_retriever,
875144289856114688,2017-06-15 00:13:52+00:00,13,10,5081,22185.0,Siberian_husky,
875021211251597312,2017-06-14 16:04:48+00:00,12,10,4922,26022.0,West_Highland_white_terrier,
874680097055178752,2017-06-13 17:29:20+00:00,12,10,4875,28439.0,Labrador_retriever,
874296783580663808,2017-06-12 16:06:11+00:00,13,10,4308,26651.0,cocker_spaniel,pupper
874057562936811520,2017-06-12 00:15:36+00:00,12,10,4125,23134.0,flat-coated_retriever,
874012996292530176,2017-06-11 21:18:31+00:00,13,10,11007,35501.0,Cardigan,puppo
873697596434513921,2017-06-11 00:25:14+00:00,14,10,12518,4145.5,French_bulldog,
873580283840344065,2017-06-10 16:39:04+00:00,13,10,4143,24837.0,Newfoundland,
873213775632977920,2017-06-09 16:22:42+00:00,12,10,1667,7467.0,vizsla,pupper
872967104147763200,2017-06-09 00:02:31+00:00,12,10,5669,28031.0,Labrador_retriever,doggo
872820683541237760,2017-06-08 14:20:41+00:00,13,10,3884,15029.0,pug,
872620804844003328,2017-06-08 01:06:27+00:00,13,10,3911,21309.0,cocker_spaniel,
872486979161796608,2017-06-07 16:14:40+00:00,12,10,9429,41606.0,Pembroke,
872261713294495745,2017-06-07 01:19:32+00:00,13,10,6649,35085.0,Labrador_retriever,
872122724285648897,2017-06-06 16:07:15+00:00,12,10,8549,35324.0,pug,
871879754684805121,2017-06-06 00:01:46+00:00,13,10,11918,39090.0,Shetland_sheepdog,
871762521631449091,2017-06-05 16:15:56+00:00,12,10,3678,20787.0,Labrador_retriever,pupper
871515927908634625,2017-06-04 23:56:03+00:00,12,10,3628,20730.0,komondor,doggo
871032628920680449,2017-06-03 15:55:36+00:00,13,10,3999,23255.0,kelpie,
870656317836468226,2017-06-02 15:00:16+00:00,13,10,2817,12819.0,Pembroke,
870374049280663552,2017-06-01 20:18:38+00:00,13,10,27680,85011.0,golden_retriever,
870308999962521604,2017-06-01 16:00:09+00:00,13,10,4384,22453.0,Greater_Swiss_Mountain_dog,
869772420881756160,2017-05-31 04:27:59+00:00,13,10,10663,43710.0,Pembroke,
869702957897576449,2017-05-30 23:51:58+00:00,13,10,6728,29116.0,Pembroke,
869596645499047938,2017-05-30 16:49:31+00:00,12,10,3327,16476.0,Chihuahua,doggo
869227993411051520,2017-05-29 16:24:37+00:00,13,10,4023,21112.0,Pembroke,
868880397819494401,2017-05-28 17:23:24+00:00,14,10,12518,55098.0,French_bulldog,
868622495443632128,2017-05-28 00:18:35+00:00,13,10,6275,28295.0,Labrador_retriever,
868552278524837888,2017-05-27 19:39:34+00:00,12,10,2240,10539.0,whippet,
867900495410671616,2017-05-26 00:29:37+00:00,12,10,4439,24964.0,Labrador_retriever,
867774946302451713,2017-05-25 16:10:44+00:00,13,10,7788,35179.0,Border_collie,
867421006826221569,2017-05-24 16:44:18+00:00,12,10,2697,16755.0,Eskimo_dog,puppo
867072653475098625,2017-05-23 17:40:04+00:00,13,10,135,4145.5,Blenheim_spaniel,
867051520902168576,2017-05-23 16:16:06+00:00,13,10,8425,33420.0,Samoyed,
866686824827068416,2017-05-22 16:06:55+00:00,12,10,3727,20070.0,flat-coated_retriever,
866450705531457537,2017-05-22 00:28:40+00:00,13,10,32883,106827.0,French_bulldog,pupper
866334964761202691,2017-05-21 16:48:45+00:00,12,10,15546,54720.0,Samoyed,
865718153858494464,2017-05-19 23:57:46+00:00,13,10,6008,26640.0,golden_retriever,
865359393868664832,2017-05-19 00:12:11+00:00,13,10,5384,27530.0,Chesapeake_Bay_retriever,
865006731092295680,2017-05-18 00:50:50+00:00,13,10,8209,29063.0,Pembroke,
864279568663928832,2017-05-16 00:41:21+00:00,12,10,3266,15195.0,bull_mastiff,
864197398364647424,2017-05-15 19:14:50+00:00,13,10,9616,31459.0,golden_retriever,
863553081350529029,2017-05-14 00:34:33+00:00,13,10,4489,15935.0,Eskimo_dog,
863432100342583297,2017-05-13 16:33:49+00:00,12,10,5664,24829.0,Staffordshire_bullterrier,
863079547188785154,2017-05-12 17:12:53+00:00,14,10,1195,9094.0,Lakeland_terrier,
863062471531167744,2017-05-12 16:05:02+00:00,13,10,2687,8945.0,French_bulldog,
862831371563274240,2017-05-12 00:46:44+00:00,13,10,5457,20011.0,Australian_terrier,
862722525377298433,2017-05-11 17:34:13+00:00,11,10,3809,17779.0,basset,
862096992088072192,2017-05-10 00:08:34+00:00,13,10,21840,66437.0,chow,
861769973181624320,2017-05-09 02:29:07+00:00,13,10,37911,4145.5,cocker_spaniel,
861383897657036800,2017-05-08 00:54:59+00:00,13,10,11528,37744.0,Cardigan,
861288531465048066,2017-05-07 18:36:02+00:00,13,10,4479,18032.0,Bouvier_des_Flandres,
861005113778896900,2017-05-06 23:49:50+00:00,12,10,4119,17538.0,German_shepherd,
860563773140209665,2017-05-05 18:36:06+00:00,13,10,2334,7878.0,Cardigan,
860524505164394496,2017-05-05 16:00:04+00:00,13,10,5698,24678.0,Bedlington_terrier,
859924526012018688,2017-05-04 00:15:58+00:00,12,10,4349,20021.0,French_bulldog,
859851578198683649,2017-05-03 19:26:06+00:00,13,10,3780,16105.0,Labrador_retriever,
859607811541651456,2017-05-03 03:17:27+00:00,13,10,1704,19476.0,golden_retriever,puppo
859196978902773760,2017-05-02 00:04:57+00:00,12,10,25661,75193.0,malamute,
858843525470990336,2017-05-01 00:40:27+00:00,13,10,3771,16304.0,golden_retriever,doggo
858471635011153920,2017-04-30 00:02:42+00:00,13,10,5271,22640.0,Pembroke,
858107933456039936,2017-04-28 23:57:28+00:00,12,10,3154,16524.0,golden_retriever,
857989990357356544,2017-04-28 16:08:49+00:00,12,10,2812,16952.0,French_bulldog,
857746408056729600,2017-04-28 00:00:54+00:00,13,10,11524,36021.0,Labrador_retriever,
857393404942143489,2017-04-27 00:38:11+00:00,13,10,1785,6236.0,malamute,
857263160327368704,2017-04-26 16:00:39+00:00,13,10,4934,21041.0,Samoyed,
857029823797047296,2017-04-26 00:33:27+00:00,12,10,4364,19910.0,golden_retriever,
856543823941562368,2017-04-24 16:22:16+00:00,12,10,3131,17135.0,Boston_bull,
856526610513747968,2017-04-24 15:13:52+00:00,14,10,2068,12446.0,Old_English_sheepdog,
856282028240666624,2017-04-23 23:01:59+00:00,14,10,6841,29086.0,Chihuahua,
855851453814013952,2017-04-22 18:31:02+00:00,13,10,19196,47844.0,flat-coated_retriever,doggo
855459453768019968,2017-04-21 16:33:22+00:00,12,10,8987,31657.0,Blenheim_spaniel,
854732716440526848,2017-04-19 16:25:34+00:00,12,10,6690,24188.0,Pembroke,
854482394044301312,2017-04-18 23:50:52+00:00,13,10,7608,31131.0,Chihuahua,
854365224396361728,2017-04-18 16:05:17+00:00,13,10,5159,20046.0,Pembroke,
854120357044912130,2017-04-17 23:52:16+00:00,14,10,8285,33911.0,black-and-tan_coonhound,pupper
854010172552949760,2017-04-17 16:34:26+00:00,11,10,3433,17169.0,English_springer,doggo
853760880890318849,2017-04-17 00:03:50+00:00,12,10,6403,30414.0,miniature_pinscher,
853639147608842240,2017-04-16 16:00:07+00:00,13,10,11265,37198.0,German_shepherd,
852912242202992640,2017-04-14 15:51:39+00:00,12,10,2037,9658.0,Great_Dane,
852672615818899456,2017-04-13 23:59:28+00:00,12,10,2388,15939.0,golden_retriever,
852553447878664193,2017-04-13 16:05:56+00:00,13,10,3885,17492.0,bloodhound,
852189679701164033,2017-04-12 16:00:27+00:00,12,10,1741,12217.0,Bernese_mountain_dog,
851953902622658560,2017-04-12 00:23:33+00:00,13,10,10706,4145.5,Staffordshire_bullterrier,doggo
851591660324737024,2017-04-11 00:24:08+00:00,11,10,3819,17300.0,Cardigan,
851224888060895234,2017-04-10 00:06:42+00:00,13,10,6350,22090.0,standard_poodle,
850753642995093505,2017-04-08 16:54:09+00:00,11,10,10352,33348.0,pug,
850380195714523136,2017-04-07 16:10:12+00:00,13,10,2915,13994.0,Yorkshire_terrier,
850145622816686080,2017-04-07 00:38:06+00:00,11,10,4244,17519.0,kelpie,
850019790995546112,2017-04-06 16:18:05+00:00,12,10,5459,21944.0,Shetland_sheepdog,pupper
849776966551130114,2017-04-06 00:13:11+00:00,12,10,8404,32390.0,Chihuahua,
849412302885593088,2017-04-05 00:04:08+00:00,12,10,3487,17039.0,schipperke,
848690551926992896,2017-04-03 00:16:10+00:00,12,10,4826,27104.0,flat-coated_retriever,
848324959059550208,2017-04-02 00:03:26+00:00,12,10,4037,20229.0,malamute,
848212111729840128,2017-04-01 16:35:01+00:00,6,10,3444,17618.0,Bedlington_terrier,
847842811428974592,2017-03-31 16:07:33+00:00,12,10,1522,5935.0,Bernese_mountain_dog,
847606175596138505,2017-03-31 00:27:14+00:00,12,10,3774,20208.0,Cardigan,
847251039262605312,2017-03-30 00:56:03+00:00,12,10,4800,22036.0,Airedale,
847157206088847362,2017-03-29 18:43:12+00:00,11,10,6572,21588.0,Staffordshire_bullterrier,
847116187444137987,2017-03-29 16:00:12+00:00,11,10,3583,23108.0,American_Staffordshire_terrier,
846874817362120707,2017-03-29 00:01:05+00:00,13,10,4404,21685.0,Shetland_sheepdog,
846514051647705089,2017-03-28 00:07:32+00:00,13,10,13076,48410.0,golden_retriever,doggo
846153765933735936,2017-03-27 00:15:53+00:00,13,10,10226,34394.0,giant_schnauzer,
846042936437604353,2017-03-26 16:55:29+00:00,12,10,3224,17256.0,golden_retriever,
845812042753855489,2017-03-26 01:38:00+00:00,13,10,9894,31737.0,Samoyed,
845677943972139009,2017-03-25 16:45:08+00:00,12,10,5365,27154.0,chow,
845397057150107648,2017-03-24 22:08:59+00:00,13,10,2072,8241.0,Dandie_Dinmont,doggo
845306882940190720,2017-03-24 16:10:40+00:00,12,10,6039,25225.0,Irish_water_spaniel,pupper
844979544864018432,2017-03-23 18:29:57+00:00,13,10,2909,14738.0,Shetland_sheepdog,
844973813909606400,2017-03-23 18:07:10+00:00,12,10,3617,16361.0,Labrador_retriever,
844704788403113984,2017-03-23 00:18:10+00:00,13,10,11633,42022.0,Labrador_retriever,
844223788422217728,2017-03-21 16:26:50+00:00,12,10,2450,14753.0,Labrador_retriever,
843856843873095681,2017-03-20 16:08:44+00:00,12,10,5220,23211.0,Labrador_retriever,
843604394117681152,2017-03-19 23:25:35+00:00,11,10,3081,18310.0,Labrador_retriever,
843235543001513987,2017-03-18 22:59:54+00:00,13,10,6852,23315.0,Pembroke,
842892208864923648,2017-03-18 00:15:37+00:00,13,10,56625,4145.5,Chihuahua,
842846295480000512,2017-03-17 21:13:10+00:00,13,10,4023,16440.0,Labrador_retriever,
842765311967449089,2017-03-17 15:51:22+00:00,12,10,1439,7321.0,Labrador_retriever,
842535590457499648,2017-03-17 00:38:32+00:00,13,10,3937,19637.0,Pembroke,
842163532590374912,2017-03-16 00:00:07+00:00,12,10,6568,26569.0,French_bulldog,
842115215311396866,2017-03-15 20:48:07+00:00,12,10,3386,15204.0,chow,
841833993020538882,2017-03-15 02:10:39+00:00,13,10,17504,4145.5,Samoyed,
841680585030541313,2017-03-14 16:01:03+00:00,12,10,8748,27854.0,Chihuahua,
841439858740625411,2017-03-14 00:04:30+00:00,14,10,4168,13755.0,Labrador_retriever,
841314665196081154,2017-03-13 15:47:01+00:00,13,10,5312,17305.0,Afghan_hound,
841077006473256960,2017-03-13 00:02:39+00:00,12,10,5991,24926.0,Brittany_spaniel,
840632337062862849,2017-03-11 18:35:42+00:00,12,10,1972,9761.0,golden_retriever,
840268004936019968,2017-03-10 18:27:58+00:00,12,10,6497,20950.0,Chesapeake_Bay_retriever,
839990271299457024,2017-03-10 00:04:21+00:00,13,10,2597,14640.0,Staffordshire_bullterrier,
839549326359670784,2017-03-08 18:52:12+00:00,12,10,8805,29957.0,Norwich_terrier,
839239871831150596,2017-03-07 22:22:32+00:00,13,10,7422,29684.0,Leonberg,
838921590096166913,2017-03-07 01:17:48+00:00,13,10,2357,12183.0,Border_terrier,
838561493054533637,2017-03-06 01:26:54+00:00,13,10,1504,11892.0,kelpie,
838476387338051585,2017-03-05 19:48:43+00:00,13,10,5484,24664.0,Great_Pyrenees,
838083903487373313,2017-03-04 17:49:08+00:00,13,10,3582,19183.0,chow,
837820167694528512,2017-03-04 00:21:08+00:00,12,10,8952,37277.0,golden_retriever,pupper
837471256429613056,2017-03-03 01:14:41+00:00,12,10,2631,13967.0,Norwegian_elkhound,
837366284874571778,2017-03-02 18:17:34+00:00,13,10,6005,23074.0,American_Staffordshire_terrier,
837110210464448512,2017-03-02 01:20:01+00:00,13,10,2731,17480.0,Siberian_husky,pupper
836989968035819520,2017-03-01 17:22:13+00:00,12,10,2610,13879.0,toy_poodle,
836753516572119041,2017-03-01 01:42:39+00:00,12,10,5237,21029.0,schipperke,doggo
836260088725786625,2017-02-27 17:01:56+00:00,13,10,4850,23177.0,borzoi,
836001077879255040,2017-02-26 23:52:43+00:00,13,10,4935,20924.0,Samoyed,
835574547218894849,2017-02-25 19:37:50+00:00,11,10,4121,19447.0,Staffordshire_bullterrier,
835297930240217089,2017-02-25 01:18:40+00:00,12,10,3381,17847.0,Rottweiler,
835264098648616962,2017-02-24 23:04:14+00:00,12,10,1939,8503.0,Chesapeake_Bay_retriever,
835172783151792128,2017-02-24 17:01:22+00:00,12,10,6516,28552.0,Border_collie,
835152434251116546,2017-02-24 15:40:31+00:00,0,10,3443,24574.0,American_Staffordshire_terrier,
834931633769889797,2017-02-24 01:03:08+00:00,12,10,1878,11838.0,soft-coated_wheaten_terrier,
834786237630337024,2017-02-23 15:25:23+00:00,13,10,6159,22943.0,Border_terrier,
834574053763584002,2017-02-23 01:22:14+00:00,13,10,2882,14993.0,golden_retriever,doggo
834458053273591808,2017-02-22 17:41:18+00:00,12,10,1899,10512.0,Rhodesian_ridgeback,
834209720923721728,2017-02-22 01:14:30+00:00,12,10,5476,22594.0,golden_retriever,
834086379323871233,2017-02-21 17:04:24+00:00,12,10,2512,14296.0,Labrador_retriever,
833863086058651648,2017-02-21 02:17:06+00:00,12,10,2729,14661.0,kuvasz,
833826103416520705,2017-02-20 23:50:09+00:00,13,10,3904,16728.0,Chihuahua,
833722901757046785,2017-02-20 17:00:04+00:00,13,10,3636,22585.0,West_Highland_white_terrier,
833479644947025920,2017-02-20 00:53:27+00:00,13,10,2357,16258.0,golden_retriever,
833124694597443584,2017-02-19 01:23:00+00:00,12,10,5513,22133.0,Cardigan,pupper
832998151111966721,2017-02-18 17:00:10+00:00,13,10,2522,14549.0,boxer,doggo
832757312314028032,2017-02-18 01:03:09+00:00,13,10,4127,18423.0,Cardigan,
832636094638288896,2017-02-17 17:01:29+00:00,12,10,3220,17379.0,Eskimo_dog,
832397543355072512,2017-02-17 01:13:34+00:00,12,10,2548,13126.0,Pekinese,
832369877331693569,2017-02-16 23:23:38+00:00,11,10,3652,18792.0,kelpie,
832273440279240704,2017-02-16 17:00:25+00:00,14,10,2673,12385.0,Pembroke,doggo
832215726631055365,2017-02-16 13:11:05+00:00,13,10,10723,4145.5,Afghan_hound,
832040443403784192,2017-02-16 01:34:34+00:00,12,10,11131,4145.5,miniature_pinscher,
832032802820481025,2017-02-16 01:04:13+00:00,12,10,4746,13887.0,whippet,doggo
831939777352105988,2017-02-15 18:54:34+00:00,12,10,7031,26404.0,Pomeranian,doggo
831911600680497154,2017-02-15 17:02:36+00:00,14,10,7458,30380.0,bloodhound,
831670449226514432,2017-02-15 01:04:21+00:00,13,10,2059,11469.0,Pembroke,
831650051525054464,2017-02-14 23:43:18+00:00,13,10,2243,7908.0,Eskimo_dog,
831552930092285952,2017-02-14 17:17:22+00:00,13,10,2632,9872.0,Chihuahua,
831322785565769729,2017-02-14 02:02:51+00:00,12,10,1744,10042.0,Old_English_sheepdog,doggo
831315979191906304,2017-02-14 01:35:49+00:00,13,10,1264,7117.0,briard,pupper
831309418084069378,2017-02-14 01:09:44+00:00,12,10,2786,12819.0,Doberman,
831262627380748289,2017-02-13 22:03:49+00:00,12,10,2350,13066.0,cocker_spaniel,
830956169170665475,2017-02-13 01:46:03+00:00,12,10,1735,8735.0,kuvasz,
830583320585068544,2017-02-12 01:04:29+00:00,13,10,19297,73397.0,Labrador_retriever,
830097400375152640,2017-02-10 16:53:37+00:00,13,10,3455,10804.0,toy_poodle,
829878982036299777,2017-02-10 02:25:42+00:00,12,10,5757,4145.5,golden_retriever,doggo
829861396166877184,2017-02-10 01:15:49+00:00,12,10,2243,13441.0,Border_terrier,
829501995190984704,2017-02-09 01:27:41+00:00,12,10,12224,34913.0,French_bulldog,
829449946868879360,2017-02-08 22:00:52+00:00,11,10,2329,11519.0,Labrador_retriever,doggo
829374341691346946,2017-02-08 17:00:26+00:00,13,10,10706,38074.0,Staffordshire_bullterrier,doggo
829141528400556032,2017-02-08 01:35:19+00:00,12,10,8530,26952.0,golden_retriever,
829011960981237760,2017-02-07 17:00:28+00:00,13,10,18627,58302.0,boxer,
828770345708580865,2017-02-07 01:00:22+00:00,13,10,6746,28085.0,Chesapeake_Bay_retriever,
828708714936930305,2017-02-06 20:55:28+00:00,10,10,12882,40241.0,Mexican_hairless,
828650029636317184,2017-02-06 17:02:17+00:00,14,10,1544,10467.0,golden_retriever,
828409743546925057,2017-02-06 01:07:28+00:00,12,10,1305,6898.0,toy_poodle,
828408677031882754,2017-02-06 01:03:14+00:00,12,10,1477,8398.0,Weimaraner,
828381636999917570,2017-02-05 23:15:47+00:00,14,10,2554,13864.0,Bedlington_terrier,doggo
828376505180889089,2017-02-05 22:55:23+00:00,13,10,1216,8112.0,American_Staffordshire_terrier,
828372645993398273,2017-02-05 22:40:03+00:00,12,10,3344,13756.0,malamute,
828011680017821696,2017-02-04 22:45:42+00:00,11,10,2451,11411.0,American_Staffordshire_terrier,
827933404142436356,2017-02-04 17:34:40+00:00,12,10,5987,22180.0,German_shepherd,pupper
827653905312006145,2017-02-03 23:04:02+00:00,12,10,3433,16983.0,collie,
827600520311402496,2017-02-03 19:31:54+00:00,13,10,1082,8143.0,Pembroke,
827324948884643840,2017-02-03 01:16:53+00:00,12,10,3510,17523.0,golden_retriever,
827199976799354881,2017-02-02 17:00:17+00:00,13,10,2579,11659.0,Great_Dane,
826958653328592898,2017-02-02 01:01:21+00:00,12,10,5757,23767.0,golden_retriever,doggo
826848821049180160,2017-02-01 17:44:55+00:00,13,10,11878,40325.0,Great_Pyrenees,doggo
826598365270007810,2017-02-01 01:09:42+00:00,13,10,2709,11117.0,French_bulldog,
826476773533745153,2017-01-31 17:06:32+00:00,12,10,4821,20275.0,German_shepherd,doggo
826240494070030336,2017-01-31 01:27:39+00:00,11,10,2965,14614.0,French_bulldog,
826204788643753985,2017-01-30 23:05:46+00:00,13,10,1075,5361.0,Labrador_retriever,doggo
826115272272650244,2017-01-30 17:10:04+00:00,13,10,3599,17299.0,golden_retriever,
825829644528148480,2017-01-29 22:15:05+00:00,12,10,2848,14025.0,Great_Pyrenees,
825535076884762624,2017-01-29 02:44:34+00:00,14,10,19669,56413.0,Rottweiler,puppo
825147591692263424,2017-01-28 01:04:51+00:00,13,10,5244,20181.0,Pekinese,
825026590719483904,2017-01-27 17:04:02+00:00,12,10,1483,7020.0,Eskimo_dog,puppo
824775126675836928,2017-01-27 00:24:48+00:00,12,10,4069,16508.0,Border_terrier,
824663926340194305,2017-01-26 17:02:56+00:00,13,10,1993,11113.0,English_setter,
824325613288833024,2017-01-25 18:38:36+00:00,13,10,11848,12999.0,Pembroke,pupper
823939628516474880,2017-01-24 17:04:50+00:00,12,10,3123,11755.0,schipperke,
823699002998870016,2017-01-24 01:08:40+00:00,12,10,2772,13826.0,cairn,
823581115634085888,2017-01-23 17:20:14+00:00,11,10,3031,14376.0,German_shepherd,
823322678127919110,2017-01-23 00:13:17+00:00,11,10,4637,17437.0,Chihuahua,
823269594223824897,2017-01-22 20:42:21+00:00,11,10,11421,4145.5,Samoyed,
822975315408461824,2017-01-22 01:12:59+00:00,12,10,3958,19139.0,Pembroke,
822872901745569793,2017-01-21 18:26:02+00:00,13,10,48265,132810.0,Lakeland_terrier,puppo
822859134160621569,2017-01-21 17:31:20+00:00,12,10,2622,14576.0,malinois,
822647212903690241,2017-01-21 03:29:14+00:00,13,10,7390,4145.5,Samoyed,
822610361945911296,2017-01-21 01:02:48+00:00,12,10,3423,16327.0,cocker_spaniel,
822489057087389700,2017-01-20 17:00:46+00:00,13,10,7390,20083.0,Samoyed,
822462944365645825,2017-01-20 15:17:01+00:00,14,10,17209,31800.0,Pomeranian,pupper
822244816520155136,2017-01-20 00:50:15+00:00,11,10,11421,38832.0,Samoyed,
821886076407029760,2017-01-19 01:04:45+00:00,13,10,2692,12582.0,golden_retriever,
821813639212650496,2017-01-18 20:16:54+00:00,12,10,3839,4145.5,Saint_Bernard,
821765923262631936,2017-01-18 17:07:18+00:00,13,10,1899,9317.0,golden_retriever,doggo
821522889702862852,2017-01-18 01:01:34+00:00,13,10,2030,8871.0,Doberman,
821407182352777218,2017-01-17 17:21:47+00:00,14,10,5053,13075.0,Irish_setter,doggo
821149554670182400,2017-01-17 00:18:04+00:00,12,10,2320,9718.0,German_shepherd,
821107785811234820,2017-01-16 21:32:06+00:00,11,10,2487,10645.0,Pomeranian,doggo
821044531881721856,2017-01-16 17:20:45+00:00,12,10,2636,14021.0,Old_English_sheepdog,
820749716845686786,2017-01-15 21:49:15+00:00,13,10,11525,34984.0,golden_retriever,
820690176645140481,2017-01-15 17:52:40+00:00,15,10,3716,13518.0,West_Highland_white_terrier,
820446719150292993,2017-01-15 01:45:15+00:00,13,10,2980,4145.5,golden_retriever,
820314633777061888,2017-01-14 17:00:24+00:00,14,10,648,3706.0,Gordon_setter,
